Class	ID	Name	Size	Bark	Embryo	FlushBud	MatureNeedle	Megagametophyte	SeedGermination	Xylem	YoungBuds
ORF	gene2810	orf01404	237	0	0	0	0	39.0443	0	0	0
ORF	gene2811	orf01405	333	0	17.5124	0	0	0	0	0	0
ORF	gene2812	orf01406	177	0	0	0	0	0	0	0	0
ORF	gene2813	orf01407	210	0	27.7697	0	0	0	0	0	0
ORF	gene2814	orf01408	174	0	0	0	0	0	0	0	0
ORF	gene2815	orf01409	168	0	34.7121	0	0	0	0	0	0
ORF	gene2816	orf01410	165	0	0	0	0	0	0	0	0
ORF	gene2817	orf01411	231	0	0	0	0	0	0	0	0
ORF	gene2818	orf01412	147	0	0	0	0	0	0	0	0
ORF	gene2819	orf01413	207	0	0	0	0	0	0	0	0
ORF	gene2820	orf01414	354	0	0	0	0	0	0	0	0
ORF	gene2821	orf01415	162	0	0	0	0	0	0	0	0
ORF	gene2822	orf01416	198	0	58.9054	0	0	0	0	0	0
ORF	gene2823	orf01417	249	0	0	0	0	74.3254	0	0	0
ORF	gene2824	orf01418	234	0	0	0	0	0	0	0	0
ORF	gene2825	orf01419	117	0	0	0	0	0	0	0	0
ORF	gene2826	orf01420	135	0	0	0	0	0	0	0	0
ORF	gene2827	orf01421	249	0	23.4202	0	0	37.1627	0	0	0
ORF	gene2828	orf01422	360	0	129.592	0	0	77.1126	49.412	0	0
ORF	gene2829	orf01423	300	93.2871	77.7551	0	0	92.5351	0	0	0
ORF	gene2830	orf01424	309	0	56.6178	0	0	0	0	0	0
ORF	gene2831	orf01425	165	0	0	0	0	56.0819	0	0	0
ORF	gene2832	orf01426	102	0	0	0	0	0	0	0	0
ORF	gene2833	orf01427	219	0	53.2569	0	0	42.2535	0	0	0
ORF	gene2834	orf01428	231	0	100.981	0	0	40.0585	0	0	0
ORF	gene2835	orf01429	270	0	21.5986	0	0	102.817	0	0	0
ORF	gene2836	orf01430	126	0	0	0	0	0	0	0	0
ORF	gene2837	orf01431	159	0	0	0	0	0	0	0	0
ORF	gene2838	orf01432	180	0	64.7959	0	0	51.4084	0	0	0
ORF	gene2839	orf01433	135	0	0	0	0	0	0	0	0
ORF	gene2840	orf01434	423	0	55.1455	0	0	196.883	0	0	0
ORF	gene2841	orf01435	264	0	176.716	0	0	350.512	0	0	0
ORF	gene2842	orf01436	213	0	82.1357	0	0	43.4437	0	0	0
ORF	gene2843	orf01437	213	0	54.7571	0	0	173.775	0	0	0
ORF	gene2844	orf01438	249	0	117.101	0	0	111.488	0	0	0
ORF	gene2845	orf01439	159	0	0	0	0	0	0	0	0
ORF	gene2846	orf01440	180	0	32.398	0	0	0	0	0	0
ORF	gene2847	orf01441	177	0	32.9471	0	0	52.2797	0	0	0
mRNA	gene2848	rps11	513	2073.05	4728.96	2120.17	3545.26	5068.69	1387	1837.57	5352.54
ORF	gene2849	orf01444	315	6041.45	20642.1	7445.19	13546	30198.8	7792.98	10953	21149.4
ORF	gene2850	orf01445	171	0	0	0	0	0	0	0	0
ORF	gene2851	orf01446	258	0	22.6032	0	0	107.599	0	0	0
ORF	gene2852	orf01447	297	0	157.081	0	0	62.3132	0	0	0
ORF	gene2853	orf01448	195	0	0	0	0	0	0	0	0
ORF	gene2854	orf01449	393	71.2115	44.5163	0	0	94.1833	0	0	0
ORF	gene2855	orf01450	243	0	47.997	0	0	0	0	0	0
ORF	gene2856	orf01451	249	0	46.8404	0	0	0	0	0	0
ORF	gene2857	orf01452	246	0	71.1175	0	284.353	338.543	72.3102	0	0
ORF	gene2858	orf01453	180	0	0	0	0	51.4084	0	0	0
ORF	gene2859	orf01454	234	0	0	0	0	39.5449	0	0	0
ORF	gene2860	orf01455	204	0	28.5864	0	0	45.3603	0	0	0
ORF	gene2861	orf01456	315	0	74.0525	107.901	0	0	56.4708	0	0
ORF	gene2862	orf01457	456	0	140.675	0	0	162.342	0	0	0
ORF	gene2863	orf01458	168	0	590.106	0	0	165.241	0	0	0
tRNA	gene2864	trnH-GUG	76	0	0	0	0	0	0	0	0
ORF	gene2865	orf01460	192	0	151.865	177.026	0	96.3907	0	0	0
ORF	gene2866	orf01461	186	0	0	0	0	0	0	0	0
ORF	gene2867	orf01462	219	0	79.8854	0	0	211.267	0	0	0
ORF	gene2868	orf01463	243	0	23.9985	0	0	190.401	0	0	0
ORF	gene2869	orf01464	138	0	0	0	0	0	0	0	0
ORF	gene2870	orf01465	432	0	26.9983	0	0	21.4202	0	0	0
ORF	gene2871	orf01466	204	0	114.346	0	0	136.081	0	0	0
ORF	gene2872	orf01467	195	0	59.8116	0	0	0	0	0	0
ORF	gene2873	orf01468	279	0	62.7057	0	0	199	0	0	0
ORF	gene2874	orf01469	414	67.5994	154.947	0	0	156.46	85.9339	0	0
ORF	gene2875	orf01470	264	0	0	0	0	70.1023	0	0	0
ORF	gene2876	orf01471	237	0	24.606	0	0	312.355	0	0	0
ORF	gene2877	orf01472	297	0	39.2702	114.441	0	124.626	0	0	0
ORF	gene2878	orf01473	153	0	0	0	0	0	0	0	0
ORF	gene2879	orf01474	252	0	0	0	0	36.7203	0	0	0
ORF	gene2880	orf01475	234	0	99.686	0	0	39.5449	0	0	0
ORF	gene2881	orf01476	90	0	0	0	0	0	0	0	0
ORF	gene2882	orf01477	267	0	43.6826	0	0	103.972	66.6229	0	0
ORF	gene2883	orf01478	141	0	0	0	0	0	0	0	0
ORF	gene2884	orf01479	429	0	135.935	0	0	129.42	207.323	0	0
ORF	gene2885	orf01480	303	0	173.217	112.175	0	213.777	410.951	0	594.244
ORF	gene2886	orf01481	129	0	0	0	0	0	0	0	0
ORF	gene2887	orf01482	195	0	0	0	0	47.4539	0	0	0
ORF	gene2888	orf01483	171	0	0	0	0	0	0	0	0
ORF	gene2889	orf01484	321	0	18.1671	0	0	0	0	0	0
ORF	gene2890	orf01485	186	0	31.3529	0	0	0	0	0	0
ORF	gene2891	orf01486	282	0	20.6795	0	0	65.6277	0	0	0
ORF	gene2892	orf01487	177	0	0	0	0	52.2797	0	0	0
ORF	gene2893	orf01488	207	0	28.1721	0	0	0	0	0	0
ORF	gene2894	orf01489	207	0	0	0	0	0	0	0	0
ORF	gene2895	orf01490	180	0	32.398	0	0	0	0	0	0
ORF	gene2896	orf01491	123	0	0	0	0	75.2318	0	0	0
ORF	gene2897	orf01492	180	0	0	0	0	51.4084	0	0	0
ORF	gene2898	orf01493	297	0	19.6351	0	0	249.253	0	0	0
ORF	gene2899	orf01494	177	0	0	0	0	156.839	0	0	0
ORF	gene2900	orf01495	177	0	0	0	0	52.2797	0	0	0
ORF	gene2901	orf01496	276	0	63.3873	0	0	301.745	0	0	0
ORF	gene2902	orf01497	120	0	0	0	0	0	0	0	0
ORF	gene2903	orf01498	180	0	0	0	0	154.225	0	0	0
ORF	gene2904	orf01499	156	0	0	0	0	118.635	0	0	0
ORF	gene2905	orf01500	138	0	0	0	0	0	0	0	0
ORF	gene2906	orf01501	147	0	0	0	0	62.949	0	0	0
ORF	gene2907	orf01502	402	0	116.052	84.5495	0	736.598	132.749	0	0
ORF	gene2908	orf01503	105	0	0	0	0	0	0	0	0
ORF	gene2909	orf01504	159	0	0	0	0	58.1982	0	0	0
ORF	gene2910	orf01505	186	0	0	0	0	49.75	0	0	0
ORF	gene2911	orf01506	285	0	40.9237	0	0	32.4684	0	0	0
ORF	gene2912	orf01507	261	0	0	0	0	0	0	0	0
ORF	gene2913	orf01508	189	0	0	0	0	0	0	0	0
tRNA	gene2914	trnR-CCG	92	0	0	0	0	0	0	0	0
ORF	gene2915	orf01510	195	0	119.623	0	0	0	0	0	0
ORF	gene2916	orf01511	216	0	26.9983	0	0	0	0	0	0
ORF	gene2917	orf01512	210	0	0	0	0	88.1286	0	0	0
ORF	gene2918	orf01513	243	0	23.9985	0	0	0	0	0	0
ORF	gene2919	orf01514	153	0	0	0	0	0	0	0	0
ORF	gene2920	orf01515	207	0	0	0	0	44.7029	0	0	0
ORF	gene2921	orf01516	99	0	0	0	0	0	0	0	0
ORF	gene2922	orf01517	162	0	0	0	0	0	0	0	0
ORF	gene2923	orf01518	162	0	0	0	0	0	0	0	0
ORF	gene2924	orf01519	273	0	0	0	0	33.8956	0	0	0
ORF	gene2925	orf01520	213	0	0	0	0	0	0	0	0
ORF	gene2926	orf01521	279	0	41.8038	0	0	0	0	0	0
ORF	gene2927	orf01522	213	0	0	0	0	0	0	0	0
mRNA	gene2928	ymfatpA-2	264	0	0	0	0	35.0512	0	0	0
ORF	gene2929	orf01524	219	0	26.6285	0	0	84.5069	0	0	0
ORF	gene2930	orf01525	177	0	0	0	0	0	0	0	0
ORF	gene2931	orf01526	156	0	0	0	0	0	0	0	0
ORF	gene2932	orf01527	162	0	0	0	0	0	0	0	0
ORF	gene2933	orf01528	189	0	61.7104	0	0	0	0	0	0
ORF	gene2934	orf01529	285	0	0	0	0	32.4684	0	0	0
ORF	gene2935	orf01530	228	0	0	0	0	0	0	0	0
ORF	gene2936	orf01531	180	0	0	0	0	0	0	0	0
ORF	gene2937	orf01532	207	0	0	0	0	0	0	0	0
ORF	gene2938	orf01533	171	0	0	0	0	0	0	0	0
ORF	gene2939	orf01534	99	0	0	0	0	0	0	0	0
ORF	gene2940	orf01535	156	0	37.3823	0	0	0	0	0	0
ORF	gene2941	orf01536	222	0	0	0	0	0	0	0	0
ORF	gene2942	orf01537	183	0	63.7337	0	0	0	0	0	0
ORF	gene2943	orf01538	177	0	0	0	0	0	0	0	0
ORF	gene2944	orf01539	198	0	19.6351	0	0	15.5783	0	0	0
ORF	gene2945	orf01540	159	0	0	0	0	0	0	0	0
ORF	gene2946	orf01541	390	0	4.9843	0	0	0	0	0	0
ORF	gene2947	orf01542	363	0	10.7101	0	0	16.9945	0	0	0
ORF	gene2948	orf01543	369	0	15.8039	0	0	0	0	0	0
ORF	gene2949	orf01544	378	0	10.2851	0	0	0	0	0	0
ORF	gene2950	orf01545	345	27.0397	304.259	0	67.5853	169.871	0	163.943	0
ORF	gene2951	orf01546	309	0	289.38	0	0	289.484	0	20.3382	0
mRNA	gene2952	atp8-1	480	1515.92	5977.42	1463.41	728.654	4485.38	1840.6	1558.03	1625.5
ORF	gene2953	orf01548	315	0	6.17104	0	0	9.79207	0	0	0
ORF	gene2954	orf01549	198	0	0	0	0	0	0	0	0
ORF	gene2955	orf01550	360	0	0	0	0	8.56806	16.4707	52.3708	0
ORF	gene2956	orf01551	255	0	0	0	0	0	0	0	0
ORF	gene2957	orf01552	126	0	0	0	0	0	0	0	0
ORF	gene2958	orf01553	219	0	8.87615	0	0	0	0	0	0
ORF	gene2959	orf01554	321	0	6.05569	0	0	9.60904	0	0	0
ORF	gene2960	orf01555	270	0	7.19955	0	0	0	0	0	0
ORF	gene2961	orf01556	339	0	40.1391	0	0	27.2965	0	55.615	44.2615
ORF	gene2962	orf01557	222	0	0	0	0	0	0	0	0
ORF	gene2963	orf01558	276	0	42.2582	0	0	33.5272	0	0	0
ORF	gene2964	orf01559	312	0	37.3823	0	0	0	0	0	0
ORF	gene2965	orf01560	330	84.8065	1926.21	926.97	847.888	1626.37	377.328	0	2182.49
mRNA	gene2966	cox1-3	1485	772.681	3019.88	595.092	1366.04	2180.96	610.912	1155.33	818.435
ORF	gene2967	orf01562	570	49.0985	102.309	0	0	178.576	31.2076	0	0
ORF	gene2968	orf01563	285	0	0	0	0	64.9369	62.4151	0	0
ORF	gene2969	orf01564	159	0	36.6769	0	0	58.1982	0	0	0
ORF	gene2970	orf01565	237	0	0	0	0	0	0	0	0
ORF	gene2971	orf01566	117	0	0	0	0	0	0	0	0
ORF	gene2972	orf01567	267	0	21.8413	0	0	0	0	0	0
ORF	gene2973	orf01568	270	0	0	0	0	102.817	0	0	0
ORF	gene2974	orf01569	279	0	41.9396	0	0	298.5	0	0	0
ORF	gene2975	orf01570	246	0	47.4116	0	0	0	0	0	0
ORF	gene2976	orf01571	219	0	53.2569	0	0	0	0	0	0
ORF	gene2977	orf01572	222	0	0	0	0	0	0	0	0
ORF	gene2978	orf01573	159	0	0	0	0	0	0	0	0
ORF	gene2979	orf01574	111	0	0	0	0	0	0	0	0
ORF	gene2980	orf01575	255	0	22.8691	0	0	0	0	0	0
ORF	gene2981	orf01576	180	0	0	0	0	102.817	0	0	0
ORF	gene2982	orf01577	192	0	0	0	0	0	0	0	0
ORF	gene2983	orf01578	219	0	26.6285	0	0	0	0	0	0
ORF	gene2984	orf01579	177	0	0	0	0	0	0	0	0
ORF	gene2985	orf01580	180	0	0	0	0	0	0	0	0
ORF	gene2986	orf01581	114	0	0	0	0	0	0	0	0
ORF	gene2987	orf01582	198	0	0	0	0	0	0	0	0
ORF	gene2988	orf01583	195	0	0	0	0	0	0	0	0
ORF	gene2989	orf01584	195	0	0	0	0	0	0	0	0
ORF	gene2990	orf01585	198	0	0	0	0	46.7349	0	0	0
ORF	gene2991	orf01586	270	0	21.5986	0	0	68.5445	0	0	0
ORF	gene2992	orf01587	174	0	0	0	0	0	0	0	0
ORF	gene2993	orf01588	165	0	0	0	0	0	0	0	0
ORF	gene2994	orf01589	237	0	24.606	0	0	0	0	0	0
ORF	gene2995	orf01590	168	0	0	0	0	0	0	0	0
ORF	gene2996	orf01591	99	0	0	0	0	0	0	0	0
ORF	gene2997	orf01592	267	0	0	0	0	34.6573	0	0	0
ORF	gene2998	orf01593	159	0	0	0	0	0	0	0	0
ORF	gene2999	orf01594	111	0	0	0	0	0	0	0	0
ORF	gene3000	orf01595	291	0	40.0799	0	0	63.598	0	0	0
ORF	gene3001	orf01596	174	0	0	0	0	0	0	0	0
ORF	gene3002	orf01597	195	0	59.8116	0	0	0	0	0	0
ORF	gene3003	orf01598	366	0	0	0	0	50.5656	0	0	0
ORF	gene3004	orf01599	219	0	0	0	0	42.2535	0	0	0
ORF	gene3005	orf01600	174	0	0	0	0	0	0	0	0
ORF	gene3006	orf01601	192	0	0	0	0	0	0	0	0
ORF	gene3007	orf01602	252	0	0	0	0	36.7203	0	0	0
ORF	gene3008	orf01603	132	0	0	0	0	0	0	0	0
ORF	gene3009	orf01604	144	0	0	0	0	0	0	0	0
ORF	gene3010	orf01605	168	0	0	0	0	55.0804	0	0	0
ORF	gene3011	orf01606	150	0	0	0	0	0	0	0	0
ORF	gene3012	orf01607	321	0	0	0	0	28.8271	0	0	0
ORF	gene3013	orf01608	297	0	19.6351	0	0	0	0	0	0
ORF	gene3014	orf01609	228	0	0	0	0	0	0	0	0
ORF	gene3015	orf01610	177	0	0	0	0	0	0	0	0
ORF	gene3016	orf01611	201	0	29.0131	0	0	0	0	0	0
ORF	gene3017	orf01612	189	0	0	0	0	0	0	0	0
ORF	gene3018	orf01613	150	0	0	0	0	0	0	0	0
ORF	gene3019	orf01614	279	0	41.8038	0	0	0	0	0	0
ORF	gene3020	orf01615	186	0	0	0	0	0	0	0	0
ORF	gene3021	orf01616	168	0	0	0	0	0	0	0	0
ORF	gene3022	orf01617	333	0	0	0	0	0	0	0	0
ORF	gene3023	orf01618	225	0	0	0	0	82.2534	0	0	0
ORF	gene3024	orf01619	195	0	0	0	0	0	0	0	0
ORF	gene3025	orf01620	159	0	0	0	0	0	0	0	0
ORF	gene3026	orf01621	234	0	0	0	0	0	0	0	0
ORF	gene3027	orf01622	204	0	0	0	0	0	0	0	0
ORF	gene3028	orf01623	183	0	0	0	0	0	0	0	0
ORF	gene3029	orf01624	237	0	270.666	0	0	117.133	0	0	0
ORF	gene3030	orf01625	444	0	288.955	153.103	0	208.412	80.1275	212.314	101.383
ORF	gene3031	orf01626	120	0	0	0	0	0	0	0	0
ORF	gene3032	orf01627	258	0	67.8097	0	0	35.8663	0	0	0
ORF	gene3033	orf01628	165	0	35.3432	0	0	0	0	0	0
ORF	gene3034	orf01629	162	0	0	0	0	0	0	0	0
ORF	gene3035	orf01630	282	0	20.6795	0	0	32.8139	0	0	0
ORF	gene3036	orf01631	222	0	26.2686	0	0	0	0	0	0
ORF	gene3037	orf01632	267	0	0	0	0	0	0	0	0
ORF	gene3038	orf01633	171	0	0	0	0	0	0	0	0
ORF	gene3039	orf01634	240	0	0	0	0	0	0	0	0
ORF	gene3040	orf01635	210	0	0	0	0	0	0	0	0
ORF	gene3041	orf01636	165	0	0	0	0	56.0819	0	0	0
ORF	gene3042	orf01637	273	0	0	0	0	0	0	0	0
ORF	gene3043	orf01638	282	0	0	0	0	0	0	0	0
ORF	gene3044	orf01639	339	0	17.2025	0	0	0	0	0	0
ORF	gene3045	orf01640	264	0	44.179	0	0	0	0	0	0
ORF	gene3046	orf01641	150	0	0	0	0	0	0	0	0
ORF	gene3047	orf01642	138	0	0	0	0	0	0	0	0
ORF	gene3048	orf01643	183	0	0	0	0	0	0	0	0
ORF	gene3049	orf01644	312	0	37.3823	0	0	29.6587	0	0	288.551
ORF	gene3050	orf01645	213	0	0	0	0	0	0	0	0
ORF	gene3051	orf01646	339	0	34.4049	0	0	109.186	0	0	0
ORF	gene3052	orf01647	243	0	0	0	0	38.0803	0	0	0
ORF	gene3053	orf01648	405	0	28.7982	0	0	0	0	0	0
ORF	gene3054	orf01649	273	205.027	2221.57	124.501	0	881.286	195.476	0	659.545
ORF	gene3055	orf01650	189	0	1018.22	0	0	685.445	282.354	0	0
mRNA	gene3056	nad1-3	609	3078.93	4002.66	4576.5	1033.75	1489.07	4468.99	1145.45	4508.79
ORF	gene3057	orf01652	129	0	0	0	0	0	0	0	0
ORF	gene3058	orf01653	189	0	0	0	0	48.9604	0	0	0
ORF	gene3059	orf01654	165	0	0	0	0	0	0	0	0
ORF	gene3060	orf01655	417	0	27.9695	0	0	110.953	0	0	0
ORF	gene3061	orf01656	252	0	69.4242	0	0	36.7203	0	0	0
ORF	gene3062	orf01657	171	0	0	0	0	54.1141	0	0	0
ORF	gene3063	orf01658	174	0	0	0	0	53.1811	0	0	0
ORF	gene3064	orf01659	189	0	30.8552	0	0	48.9604	0	0	0
ORF	gene3065	orf01660	285	0	61.3856	0	0	64.9369	0	0	0
ORF	gene3066	orf01661	276	0	63.3873	0	0	33.5272	0	0	0
ORF	gene3067	orf01662	393	0	44.5163	0	0	0	0	0	0
ORF	gene3068	orf01663	249	0	23.4202	0	0	74.3254	0	0	0
ORF	gene3069	orf01664	207	0	0	0	0	0	0	0	0
ORF	gene3070	orf01665	219	0	0	0	0	0	0	0	0
ORF	gene3071	orf01666	213	0	0	0	0	0	0	0	0
ORF	gene3072	orf01667	192	0	0	0	0	0	0	0	0
ORF	gene3073	orf01668	330	0	212.059	0	211.972	112.164	0	0	409.218
ORF	gene3074	orf01669	120	0	0	0	0	0	0	0	0
ORF	gene3075	orf01670	153	0	0	0	0	0	0	0	0
ORF	gene3076	orf01671	636	0	27.5077	0	0	29.0991	0	0	0
ORF	gene3077	orf01672	273	0	21.3613	0	0	67.7913	0	0	0
ORF	gene3078	orf01673	159	0	0	0	0	0	0	0	0
ORF	gene3079	orf01674	234	0	0	0	0	39.5449	0	0	384.735
ORF	gene3080	orf01675	180	0	0	0	0	0	0	0	0
ORF	gene3081	orf01676	144	0	0	0	0	0	0	0	0
ORF	gene3082	orf01677	177	0	32.9471	0	0	0	0	0	0
ORF	gene3083	orf01678	189	0	0	0	0	0	0	0	0
ORF	gene3084	orf01679	201	0	0	0	0	46.0374	0	0	0
ORF	gene3085	orf01680	222	0	26.2686	0	0	0	0	0	0
ORF	gene3086	orf01681	237	0	24.606	0	0	39.0443	0	0	0
ORF	gene3087	orf01682	276	0	0	0	0	67.0544	0	0	0
ORF	gene3088	orf01683	309	0	18.8726	0	0	0	0	0	0
ORF	gene3089	orf01684	234	0	0	0	0	79.0898	0	0	0
ORF	gene3090	orf01685	126	0	0	0	0	0	0	0	0
ORF	gene3091	orf01686	243	0	23.9985	0	0	38.0803	0	0	0
ORF	gene3092	orf01687	165	0	0	0	0	56.0819	0	0	0
ORF	gene3093	orf01688	168	0	0	0	0	55.0804	0	0	0
ORF	gene3094	orf01689	150	0	0	0	0	0	0	0	0
ORF	gene3095	orf01690	225	0	181.429	0	0	123.38	0	0	200.062
ORF	gene3096	orf01691	150	0	0	0	0	0	0	0	0
ORF	gene3097	orf01692	369	0	15.8039	0	0	50.1545	0	0	0
ORF	gene3098	orf01693	120	0	0	0	0	0	0	0	0
ORF	gene3099	orf01694	189	0	0	0	0	0	0	0	0
ORF	gene3100	orf01695	105	0	0	0	0	0	0	0	0
ORF	gene3101	orf01696	108	0	0	0	0	0	0	0	0
ORF	gene3102	orf01697	339	0	120.417	100.262	0	191.075	0	0	0
ORF	gene3103	orf01698	213	0	0	0	0	0	0	0	0
ORF	gene3104	orf01699	216	0	0	0	0	0	0	0	0
ORF	gene3105	orf01700	339	0	0	0	0	54.593	0	0	0
ORF	gene3106	orf01701	237	0	24.606	0	0	0	0	0	0
ORF	gene3107	orf01702	186	0	0	0	0	0	0	0	0
ORF	gene3108	orf01703	306	0	19.0576	0	0	30.2402	0	0	0
ORF	gene3109	orf01704	297	0	19.6351	0	0	31.1566	0	0	0
ORF	gene3110	orf01705	207	0	0	0	0	0	0	0	0
ORF	gene3111	orf01706	219	0	0	0	0	0	0	0	0
ORF	gene3112	orf01707	399	0	14.6156	0	0	92.767	0	0	0
ORF	gene3113	orf01708	210	0	0	0	0	44.0643	0	0	0
ORF	gene3114	orf01709	282	0	0	0	0	0	0	0	0
ORF	gene3115	orf01710	279	0	0	0	501.439	33.1667	0	0	0
ORF	gene3116	orf01711	186	0	31.3529	0	0	49.75	0	0	0
ORF	gene3117	orf01712	186	0	31.3529	0	0	0	0	0	0
ORF	gene3118	orf01713	270	0	21.5986	0	0	0	0	0	0
ORF	gene3119	orf01714	216	0	0	0	0	42.8403	0	0	0
ORF	gene3120	orf01715	180	0	0	0	0	0	0	0	0
ORF	gene3121	orf01716	270	0	43.1973	0	0	0	0	0	0
ORF	gene3122	orf01717	165	0	0	0	0	0	0	0	0
ORF	gene3123	orf01718	126	0	0	0	0	0	0	0	0
ORF	gene3124	orf01719	93	0	0	0	0	0	0	0	0
ORF	gene3125	orf01720	243	0	23.9985	0	0	76.1606	0	0	0
ORF	gene3126	orf01721	213	0	54.7571	0	0	0	0	0	0
ORF	gene3127	orf01722	447	0	130.462	0	0	186.312	39.7949	0	0
ORF	gene3128	orf01723	447	0	208.738	0	0	248.416	39.7949	0	302.107
ORF	gene3129	orf01724	255	0	68.6074	0	0	36.2883	0	0	0
ORF	gene3130	orf01725	282	396.966	2233.39	2772.14	744.157	754.719	1640.06	935.988	2873.23
mRNA	gene3131	nad2-7	717	6089.03	4188.69	8248.35	5463.38	2516.64	3473.31	3602.41	8663.77
ORF	gene3132	orf01727	495	11137.9	3110.2	19844	8478.88	1607.68	6432.54	4760.98	22279.6
ORF	gene3133	orf01728	252	222.112	3170.37	0	0	1028.17	1129.42	224.446	178.627
mRNA	gene3134	cox2-2	429	913.3	4241.19	1109.19	489.166	2739.38	1285.4	966.845	734.493
ORF	gene3135	orf01730	270	0	755.952	0	0	616.901	0	0	0
ORF	gene3136	orf01731	198	0	0	0	0	0	0	0	0
ORF	gene3137	orf01732	306	0	0	0	0	30.2402	0	0	0
ORF	gene3138	orf01733	153	0	0	0	0	0	0	0	0
ORF	gene3139	orf01734	162	0	0	0	0	0	0	0	0
ORF	gene3140	orf01735	108	0	0	0	0	0	0	0	0
ORF	gene3141	orf01736	177	0	0	0	0	0	0	0	0
ORF	gene3142	orf01737	252	0	69.4242	0	0	0	0	0	0
ORF	gene3143	orf01738	318	0	55.0154	0	0	0	0	0	0
ORF	gene3144	orf01739	213	0	82.1357	0	0	0	0	0	0
ORF	gene3145	orf01740	264	0	66.2685	0	0	52.5768	0	0	0
ORF	gene3146	orf01741	270	0	21.5986	0	0	68.5445	0	69.8277	0
mRNA	gene3147	sdh3-2	510	768.247	1383.58	1199.61	274.317	1251.95	906.855	1700.51	1500.46
tRNA	gene3148	trnP-UGG	75	0	0	0	0	0	0	0	0
ORF	gene3149	orf01744	357	0	32.6702	0	0	0	0	0	0
ORF	gene3150	orf01745	204	0	114.346	0	0	0	0	0	0
ORF	gene3151	orf01746	168	0	0	0	0	0	0	0	0
ORF	gene3152	orf01747	243	0	23.9985	0	0	0	0	0	0
ORF	gene3153	orf01748	444	0	52.5372	0	0	20.8412	0	0	0
ORF	gene3154	orf01749	99	0	0	0	0	0	0	0	0
ORF	gene3155	orf01750	210	0	0	0	0	0	0	0	0
ORF	gene3156	orf01751	186	0	31.3529	0	0	0	0	0	0
ORF	gene3157	orf01752	168	0	0	0	0	0	0	0	0
ORF	gene3158	orf01753	567	0	30.8552	0	0	0	0	0	0
ORF	gene3159	orf01754	222	0	0	0	0	41.6825	0	0	0
ORF	gene3160	orf01755	162	0	0	0	0	0	0	0	0
ORF	gene3161	orf01756	441	63.4606	39.671	0	0	20.983	40.3363	213.758	102.072
ORF	gene3162	orf01757	246	0	0	0	0	0	0	0	0
ORF	gene3163	orf01758	330	0	0	0	0	56.0819	0	0	0
ORF	gene3164	orf01759	201	0	0	0	0	0	0	0	0
ORF	gene3165	orf01760	357	0	16.3351	0	0	0	0	0	0
ORF	gene3166	orf01761	345	0	33.8066	0	0	0	0	0	0
ORF	gene3167	orf01762	216	0	0	0	0	0	0	0	0
ORF	gene3168	orf01763	171	0	0	0	0	0	0	0	0
ORF	gene3169	orf01764	201	0	0	0	0	0	0	0	0
ORF	gene3170	orf01765	324	0	0	0	0	57.1204	0	0	0
ORF	gene3171	orf01766	195	0	0	0	0	0	0	0	0
ORF	gene3172	orf01767	564	0	41.3591	0	0	0	0	0	0
ORF	gene3173	orf01768	126	0	0	0	0	0	0	0	0
ORF	gene3174	orf01769	135	0	0	0	0	0	0	0	0
ORF	gene3175	orf01770	186	0	31.3529	0	0	0	0	0	0
ORF	gene3176	orf01771	402	0	29.0131	0	0	23.0187	0	0	0
ORF	gene3177	orf01772	303	0	0	0	0	30.5396	0	0	0
ORF	gene3178	orf01773	159	0	0	0	0	0	0	0	0
ORF	gene3179	orf01774	228	0	0	0	0	40.5856	0	0	0
ORF	gene3180	orf01775	174	0	0	0	0	0	0	0	0
ORF	gene3181	orf01776	315	0	0	0	444.132	88.1286	0	0	0
ORF	gene3182	orf01777	150	0	0	0	0	0	0	0	0
ORF	gene3183	orf01778	270	0	0	0	0	0	0	0	0
ORF	gene3184	orf01779	171	0	0	0	0	0	0	0	0
ORF	gene3185	orf01780	147	0	0	0	0	0	0	0	0
ORF	gene3186	orf01781	402	0	43.5196	0	0	46.0374	0	0	111.975
ORF	gene3187	orf01782	204	0	28.5864	0	0	90.7207	0	0	0
ORF	gene3188	orf01783	324	86.377	53.9966	0	0	85.6806	0	0	0
ORF	gene3189	orf01784	372	0	94.0586	0	0	99.5001	23.909	0	0
ORF	gene3190	orf01785	180	0	0	0	0	0	0	0	0
ORF	gene3191	orf01786	225	0	0	0	0	20.5634	0	0	0
ORF	gene3192	orf01787	234	0	74.7645	435.755	0	197.725	0	0	0
ORF	gene3193	orf01788	225	0	0	0	0	0	0	0	0
ORF	gene3194	orf01789	189	0	0	0	0	48.9604	0	0	0
ORF	gene3195	orf01790	162	0	35.9977	0	0	0	0	0	0
ORF	gene3196	orf01791	183	0	0	0	0	0	0	0	0
ORF	gene3197	orf01792	207	0	0	0	0	0	0	0	0
ORF	gene3198	orf01793	285	0	61.3856	0	0	0	0	0	0
ORF	gene3199	orf01794	147	0	0	0	0	0	0	0	0
ORF	gene3200	orf01795	318	0	55.0154	0	0	0	0	0	0
ORF	gene3201	orf01796	327	0	17.8337	0	0	56.5964	0	0	0
ORF	gene3202	orf01797	168	0	0	0	0	55.0804	0	0	0
ORF	gene3203	orf01798	252	0	0	0	0	0	0	0	0
ORF	gene3204	orf01799	150	0	0	0	0	0	0	0	0
